(0.035689, 0.033515, -0.235794),(0.148024, -0.028810, 0.008896, 0.988524),(0.036358, 0.036659, 0.055732),(0.101483, -0.028764, 0.002935, 0.994417),(0.0, 0.0, 0.1),(-0.056610, -0.202001, 0.977748),(-0.017852, -0.156778, 0.992024),
(0.035548, 0.033805, -0.236665),(0.151979, -0.030015, 0.010644, 0.987871),(0.036288, 0.035496, 0.055287),(0.103878, -0.029206, 0.003052, 0.994157),(0.0, 0.0, 0.1),(-0.057438, -0.206720, 0.976713),(-0.018789, -0.162725, 0.991842),
(0.035609, 0.035648, -0.236867),(0.150727, -0.031166, 0.011858, 0.988013),(0.036185, 0.035263, 0.055069),(0.104933, -0.029647, 0.003130, 0.994032),(0.0, 0.0, 0.1),(-0.058283, -0.208800, 0.976220),(-0.019738, -0.165080, 0.991750),
(0.035873, 0.043250, -0.234228),(0.145566, -0.031114, 0.010549, 0.988803),(0.036181, 0.035951, 0.055231),(0.104239, -0.029801, 0.003125, 0.994101),(0.0, 0.0, 0.1),(-0.058598, -0.207434, 0.976492),(-0.020022, -0.163001, 0.991791),
(0.036406, 0.039326, -0.234063),(0.142710, -0.030090, 0.012700, 0.989226),(0.036201, 0.036663, 0.055614),(0.103405, -0.029842, 0.003104, 0.994187),(0.0, 0.0, 0.1),(-0.058695, -0.205794, 0.976834),(-0.020054, -0.160578, 0.991850),
(0.035661, 0.038781, -0.233312),(0.142035, -0.030093, 0.010956, 0.989344),(0.036138, 0.037281, 0.056055),(0.104474, -0.029948, 0.003147, 0.994072),(0.0, 0.0, 0.1),(-0.058883, -0.207898, 0.976376),(-0.020295, -0.161967, 0.991806),
(0.035153, 0.038059, -0.233694),(0.151901, -0.030615, 0.010815, 0.987862),(0.036007, 0.037645, 0.056398),(0.106265, -0.030043, 0.003212, 0.993879),(0.0, 0.0, 0.1),(-0.059035, -0.211423, 0.975610),(-0.020590, -0.165047, 0.991720),
(0.034943, 0.039427, -0.232437),(0.152616, -0.030491, 0.010882, 0.987755),(0.035829, 0.037704, 0.056883),(0.107696, -0.030074, 0.003259, 0.993724),(0.0, 0.0, 0.1),(-0.059068, -0.214236, 0.974994),(-0.020802, -0.167691, 0.991646),
(0.035243, 0.036818, -0.232381),(0.150214, -0.030011, 0.010199, 0.988145),(0.035697, 0.037283, 0.057195),(0.108866, -0.029848, 0.003270, 0.993603),(0.0, 0.0, 0.1),(-0.058602, -0.216534, 0.974515),(-0.020493, -0.170336, 0.991592),
(0.035296, 0.033182, -0.233324),(0.154216, -0.028697, 0.008942, 0.987580),(0.035569, 0.036240, 0.057256),(0.110711, -0.029222, 0.003257, 0.993418),(0.0, 0.0, 0.1),(-0.057339, -0.220155, 0.973778),(-0.019443, -0.174980, 0.991515),
(0.034753, 0.033053, -0.234397),(0.157753, -0.026969, 0.008304, 0.987075),(0.035471, 0.035158, 0.057114),(0.112419, -0.028373, 0.003211, 0.993251),(0.0, 0.0, 0.1),(-0.055641, -0.223502, 0.973114),(-0.017953, -0.179439, 0.991459),
(0.035127, 0.033362, -0.234921),(0.158519, -0.025189, 0.008928, 0.986994),(0.035436, 0.034371, 0.056929),(0.113350, -0.027138, 0.003097, 0.993180),(0.0, 0.0, 0.1),(-0.053204, -0.225323, 0.972830),(-0.015674, -0.182084, 0.991476),
