(0.053309, 0.031605, -0.199068),(0.197763, 0.000608, 0.001719, 0.980248),(0.051370, 0.031129, 0.089634),(0.155320, -0.008492, 0.001335, 0.987827),(0.1, 0.0, 0.1),(-0.016362, -0.306881, 0.951607),(0.039617, -0.189311, 0.773198),
(0.053201, 0.031676, -0.198197),(0.199979, 0.003424, 0.000332, 0.979794),(0.052372, 0.031095, 0.090622),(0.157196, -0.004894, 0.000779, 0.987555),(0.1, 0.0, 0.1),(-0.009421, -0.310486, 0.950531),(0.044634, -0.223940, 0.871395),
(0.054870, 0.032692, -0.197532),(0.202551, 0.003993, -0.002032, 0.979262),(0.053179, 0.031199, 0.091452),(0.158230, -0.002163, 0.000347, 0.987400),(0.1, 0.0, 0.1),(-0.004161, -0.312474, 0.949917),(0.049232, -0.265201, 0.992504),
(0.056000, 0.033380, -0.196417),(0.201427, 0.007667, -0.003613, 0.979467),(0.054166, 0.031436, 0.092406),(0.158840, 0.000985, -0.000158, 0.987304),(0.1, 0.0, 0.1),(0.001894, -0.313646, 0.949538),(0.055962, -0.265958, 0.992744),
(0.056736, 0.033107, -0.195286),(0.200440, 0.010837, -0.004279, 0.979637),(0.055185, 0.031787, 0.093538),(0.159196, 0.004400, -0.000710, 0.987237),(0.1, 0.0, 0.1),(0.008462, -0.314334, 0.949275),(0.063203, -0.266056, 0.993013),
(0.056657, 0.032659, -0.194283),(0.200418, 0.013087, -0.004599, 0.979612),(0.055858, 0.031948, 0.094477),(0.159743, 0.006884, -0.001114, 0.987134),(0.1, 0.0, 0.1),(0.013236, -0.315391, 0.948869),(0.068394, -0.266774, 0.993196),
(0.056199, 0.032530, -0.192927),(0.202023, 0.014436, -0.004085, 0.979266),(0.056252, 0.031970, 0.095416),(0.160509, 0.008835, -0.001437, 0.986994),(0.1, 0.0, 0.1),(0.016979, -0.316868, 0.948318),(0.072328, -0.268054, 0.993323),
(0.054397, 0.031406, -0.193168),(0.205277, 0.013285, -0.000366, 0.978614),(0.056204, 0.031952, 0.096629),(0.162953, 0.009769, -0.001614, 0.986584),(0.1, 0.0, 0.1),(0.018750, -0.321564, 0.946702),(0.073964, -0.272623, 0.993313),
(0.054350, 0.033396, -0.192283),(0.208215, 0.009812, 0.001943, 0.978032),(0.055985, 0.032005, 0.097228),(0.163552, 0.009614, -0.001594, 0.986487),(0.1, 0.0, 0.1),(0.018447, -0.322715, 0.946316),(0.073452, -0.273569, 0.993279),
(0.054321, 0.033691, -0.191123),(0.205738, 0.007969, 0.002459, 0.978572),(0.055651, 0.032060, 0.097985),(0.163924, 0.009163, -0.001523, 0.986429),(0.1, 0.0, 0.1),(0.017579, -0.323426, 0.946090),(0.072285, -0.273985, 0.993228),
