(0.030947, 0.039836, -0.235921),(0.158287, 0.008050, 0.011641, 0.987292),(0.032451, 0.032849, 0.055959),(0.122807, 0.009226, -0.001142, 0.992387),(0.0, 0.0, 0.1),(0.018031, -0.243765, 0.969667),(0.049799, -0.201686, 0.988905),
(0.030151, 0.040867, -0.235866),(0.143355, 0.004818, 0.009317, 0.989616),(0.031746, 0.034874, 0.055293),(0.116255, 0.008099, -0.000948, 0.993186),(0.0, 0.0, 0.1),(0.015867, -0.230942, 0.972838),(0.046983, -0.186891, 0.989474),
(0.030921, 0.038678, -0.236969),(0.142388, 0.004152, 0.008029, 0.989770),(0.031451, 0.035882, 0.054971),(0.113241, 0.007570, -0.000863, 0.993538),(0.0, 0.0, 0.1),(0.014847, -0.225031, 0.974238),(0.045696, -0.180032, 0.989739),
(0.030440, 0.039595, -0.237399),(0.143208, 0.006163, 0.006245, 0.989654),(0.031193, 0.036705, 0.054594),(0.110696, 0.007343, -0.000818, 0.993827),(0.0, 0.0, 0.1),(0.014414, -0.220038, 0.975385),(0.045016, -0.174312, 0.989989),
(0.029941, 0.038169, -0.238061),(0.142156, 0.007171, 0.007170, 0.989792),(0.030998, 0.037224, 0.054159),(0.108728, 0.007342, -0.000803, 0.994044),(0.0, 0.0, 0.1),(0.014423, -0.216173, 0.976249),(0.044826, -0.170045, 0.990199),
(0.030539, 0.036383, -0.239735),(0.146044, 0.007743, 0.010203, 0.989195),(0.030885, 0.037377, 0.053394),(0.108003, 0.007499, -0.000815, 0.994122),(0.0, 0.0, 0.1),(0.014734, -0.214748, 0.976558),(0.045020, -0.168649, 0.990286),
(0.030742, 0.037254, -0.241277),(0.150949, 0.007346, 0.010187, 0.988462),(0.030852, 0.037427, 0.052573),(0.108137, 0.007506, -0.000816, 0.994107),(0.0, 0.0, 0.1),(0.014747, -0.215012, 0.976500),(0.045013, -0.169040, 0.990265),
(0.030591, 0.039999, -0.241933),(0.152227, 0.005818, 0.009769, 0.988280),(0.030881, 0.037488, 0.051827),(0.108447, 0.007319, -0.000798, 0.994075),(0.0, 0.0, 0.1),(0.014378, -0.215621, 0.976371),(0.044699, -0.169743, 0.990205),
(0.032173, 0.040963, -0.244044),(0.153101, 0.003935, 0.009382, 0.988158),(0.031091, 0.037772, 0.050776),(0.108959, 0.006873, -0.000753, 0.994022),(0.0, 0.0, 0.1),(0.013500, -0.216626, 0.976161),(0.044082, -0.170681, 0.990110),
(0.033375, 0.042318, -0.246515),(0.151704, 0.003708, 0.008249, 0.988385),(0.031575, 0.038337, 0.049404),(0.108914, 0.006430, -0.000705, 0.994030),(0.0, 0.0, 0.0),(0.012630, -0.216537, 0.976193),(0.043746, -0.170327, 0.990104),
(0.035356, 0.043550, -0.248909),(0.146943, 0.004944, 0.006791, 0.989109),(0.032241, 0.039035, 0.047853),(0.108698, 0.006143, -0.000672, 0.994056),(0.0, 0.0, 0.0),(0.012068, -0.216111, 0.976294),(0.043889, -0.169552, 0.990155),
(0.036872, 0.044136, -0.252061),(0.147884, 0.005192, 0.004417, 0.988981),(0.033228, 0.039866, 0.045979),(0.108200, 0.005871, -0.000639, 0.994112),(0.0, 0.0, 0.0),(0.011535, -0.215133, 0.976517),(0.044381, -0.168166, 0.990264),
(0.044046, 0.049869, -0.261764),(0.142870, -0.000421, -0.001537, 0.989740),(0.036372, 0.042122, 0.040872),(0.105627, 0.003850, -0.000409, 0.994398),(0.0, 0.0, 0.0),(0.007570, -0.210074, 0.977656),(0.043726, -0.161938, 0.990543),
(0.046827, 0.051950, -0.268213),(0.132006, -0.004551, -0.010434, 0.991184),(0.038422, 0.043649, 0.037546),(0.102163, 0.001883, -0.000193, 0.994766),(0.0, 0.0, 0.0),(0.003707, -0.203257, 0.979118),(0.042032, -0.154244, 0.990822),
(0.049973, 0.053380, -0.273856),(0.115772, -0.009438, -0.015356, 0.993112),(0.040721, 0.045313, 0.033699),(0.097262, -0.000425, 0.000042, 0.995259),(0.0, 0.0, 0.0),(-0.000838, -0.193602, 0.981080),(0.039903, -0.143641, 0.991221),
