(0.044592, 0.024325, -0.216974),(0.215269, 0.017807, 0.006857, 0.976369),(0.043162, 0.023678, 0.073200),(0.176138, 0.021401, -0.003830, 0.984125),(0.0, 0.0, 0.1),(0.040774, -0.346848, 0.937035),(0.082979, -0.315038, 0.988266),
(0.045283, 0.021793, -0.218029),(0.218982, 0.016940, 0.005600, 0.975566),(0.043490, 0.023564, 0.073182),(0.176705, 0.021056, -0.003781, 0.984031),(0.0, 0.0, 0.1),(0.040103, -0.347925, 0.936664),(0.082669, -0.316339, 0.988250),
(0.045623, 0.020606, -0.219443),(0.223069, 0.016904, 0.004241, 0.974647),(0.043823, 0.023300, 0.073044),(0.177386, 0.020708, -0.003733, 0.983917),(0.0, 0.0, 0.1),(0.039425, -0.349220, 0.936211),(0.082363, -0.318077, 0.988230),
(0.045600, 0.020669, -0.220533),(0.223341, 0.017033, 0.004469, 0.974581),(0.044165, 0.022886, 0.072773),(0.177985, 0.020333, -0.003679, 0.983816),(0.0, 0.0, 0.1),(0.038699, -0.350358, 0.935816),(0.082021, -0.319842, 0.988209),
(0.045781, 0.021311, -0.221091),(0.219242, 0.016008, 0.006745, 0.975516),(0.044505, 0.022496, 0.072423),(0.178296, 0.019920, -0.003610, 0.983769),(0.0, 0.0, 0.1),(0.037907, -0.350949, 0.935627),(0.081607, -0.321004, 0.988192),
(0.046257, 0.029392, -0.218029),(0.216276, 0.015833, 0.005814, 0.976187),(0.044923, 0.022488, 0.072102),(0.177993, 0.019636, -0.003552, 0.983829),(0.0, 0.0, 0.1),(0.037372, -0.350369, 0.935866),(0.081506, -0.320478, 0.988194),
(0.047695, 0.024443, -0.219209),(0.211263, 0.017283, 0.005962, 0.977258),(0.045679, 0.022694, 0.071706),(0.177014, 0.019259, -0.003464, 0.984014),(0.0, 0.0, 0.1),(0.036675, -0.348501, 0.936591),(0.081568, -0.318334, 0.988212),
(0.047196, 0.023336, -0.219626),(0.217126, 0.017642, 0.003424, 0.975978),(0.046032, 0.022850, 0.071543),(0.176941, 0.019096, -0.003434, 0.984030),(0.0, 0.0, 0.1),(0.036366, -0.348361, 0.936655),(0.081623, -0.318080, 0.988216),
(0.046044, 0.024252, -0.219467),(0.218959, 0.016747, 0.002475, 0.975587),(0.046279, 0.022950, 0.071401),(0.177048, 0.018813, -0.003385, 0.984017),(0.0, 0.0, 0.1),(0.035825, -0.348564, 0.936600),(0.081347, -0.318248, 0.988209),
(0.045786, 0.023193, -0.219877),(0.219744, 0.015257, 0.004004, 0.975430),(0.046423, 0.022945, 0.071270),(0.177230, 0.018495, -0.003331, 0.983990),(0.0, 0.0, 0.1),(0.035216, -0.348909, 0.936495),(0.080903, -0.318674, 0.988197),
(0.045837, 0.021430, -0.220639),(0.219732, 0.014923, 0.006277, 0.975426),(0.046458, 0.022752, 0.071095),(0.177429, 0.018126, -0.003269, 0.983961),(0.0, 0.0, 0.1),(0.034511, -0.349284, 0.936381),(0.080257, -0.319334, 0.988179),
(0.045496, 0.020926, -0.221227),(0.218705, 0.014247, 0.007085, 0.975662),(0.046413, 0.022453, 0.070858),(0.177573, 0.017750, -0.003203, 0.983942),(0.0, 0.0, 0.1),(0.033793, -0.349557, 0.936306),(0.079520, -0.320009, 0.988160),
(0.045267, 0.021285, -0.222310),(0.217974, 0.014303, 0.006233, 0.975830),(0.046319, 0.022153, 0.070566),(0.177663, 0.017454, -0.003152, 0.983932),(0.0, 0.0, 0.1),(0.033228, -0.349726, 0.936263),(0.078883, -0.320593, 0.988143),
(0.044535, 0.024096, -0.222582),(0.217369, 0.014926, 0.007488, 0.975947),(0.046139, 0.022042, 0.070231),(0.177258, 0.017230, -0.003104, 0.984009),(0.0, 0.0, 0.1),(0.032809, -0.348954, 0.936566),(0.078294, -0.319959, 0.988136),
(0.043909, 0.029006, -0.220461),(0.209535, 0.014896, 0.008337, 0.977652),(0.045918, 0.022222, 0.069988),(0.176203, 0.017110, -0.003063, 0.984200),(0.0, 0.0, 0.1),(0.032600, -0.346943, 0.937320),(0.077852, -0.317629, 0.988147),
(0.044171, 0.027778, -0.220306),(0.205157, 0.015846, 0.010138, 0.978548),(0.045672, 0.022647, 0.069895),(0.174589, 0.017101, -0.003033, 0.984488),(0.0, 0.0, 0.1),(0.032613, -0.343865, 0.938453),(0.077584, -0.313825, 0.988173),
(0.043986, 0.028071, -0.218253),(0.198726, 0.016530, 0.009371, 0.979871),(0.045393, 0.023339, 0.070068),(0.172439, 0.017191, -0.003010, 0.984866),(0.0, 0.0, 0.1),(0.032823, -0.339762, 0.939938),(0.077455, -0.308545, 0.988213),
(0.043735, 0.026841, -0.217407),(0.200614, 0.016531, 0.007890, 0.979499),(0.045132, 0.023986, 0.070345),(0.170768, 0.017257, -0.002991, 0.985156),(0.0, 0.0, 0.1),(0.032980, -0.336569, 0.941081),(0.077299, -0.304293, 0.988244),
