(-0.051630, 0.025208, -0.183300),(0.128409, 0.087677, 0.005482, 0.987823),(-0.045574, 0.032204, 0.114207),(0.085795, 0.083788, -0.007241, 0.992757),(0.0, 0.0, 0.1),(0.165121, -0.171560, 0.971238),(0.068582, -0.086404, 0.785668),
(-0.053292, 0.025079, -0.184031),(0.126476, 0.087889, 0.007431, 0.988041),(-0.047678, 0.031323, 0.113132),(0.085640, 0.085531, -0.007379, 0.992621),(0.0, 0.0, 0.1),(0.168535, -0.171279, 0.970700),(0.069111, -0.087368, 0.785794),
(-0.054839, 0.025254, -0.184481),(0.124873, 0.087424, 0.010340, 0.988260),(-0.049568, 0.030753, 0.112213),(0.085078, 0.086720, -0.007433, 0.992566),(0.0, 0.0, 0.1),(0.170885, -0.170181, 0.970483),(0.069035, -0.087361, 0.785777),
(-0.056095, 0.024965, -0.184595),(0.122704, 0.085834, 0.014717, 0.988615),(-0.051368, 0.030426, 0.111443),(0.084007, 0.087270, -0.007386, 0.992609),(-0.1, 0.0, 0.1),(0.172010, -0.168060, 0.970654),(0.068093, -0.086292, 0.785560),
(-0.057199, 0.024516, -0.184393),(0.123056, 0.084882, 0.017074, 0.988616),(-0.053100, 0.030211, 0.110864),(0.082937, 0.087280, -0.007292, 0.992699),(-0.1, 0.0, 0.1),(0.172076, -0.165936, 0.971007),(0.066398, -0.085023, 0.785177),
(-0.058126, 0.024242, -0.184002),(0.125742, 0.084585, 0.020463, 0.988239),(-0.054579, 0.030028, 0.110535),(0.082497, 0.087106, -0.007238, 0.992751),(-0.1, 0.0, 0.1),(0.171755, -0.165059, 0.971214),(0.064661, -0.084564, 0.784793),
(-0.058852, 0.024090, -0.183355),(0.127830, 0.084309, 0.023697, 0.987922),(-0.056017, 0.029780, 0.110504),(0.082886, 0.086870, -0.007253, 0.992739),(-0.1, 0.0, 0.1),(0.171276, -0.165828, 0.971167),(0.062833, -0.085290, 0.784405),
(-0.059499, 0.024282, -0.182581),(0.130848, 0.084102, 0.026156, 0.987483),(-0.057199, 0.029551, 0.110750),(0.083920, 0.086681, -0.007328, 0.992668),(-0.1, 0.0, 0.1),(0.170862, -0.167880, 0.970888),(0.061299, -0.086879, 0.784090),
(-0.060239, 0.024615, -0.181569),(0.132143, 0.083362, 0.027479, 0.987337),(-0.058140, 0.029403, 0.111215),(0.085129, 0.086444, -0.007414, 0.992585),(-0.1, 0.0, 0.1),(0.170344, -0.170277, 0.970561),(0.059908, -0.088598, 0.783808),
(-0.060549, 0.025022, -0.180350),(0.131994, 0.082669, 0.027882, 0.987404),(-0.058924, 0.029355, 0.111873),(0.086137, 0.086120, -0.007474, 0.992526),(-0.1, 0.0, 0.1),(0.169665, -0.172274, 0.970328),(0.058695, -0.090074, 0.784550),
(-0.060479, 0.025245, -0.179120),(0.131674, 0.084137, 0.028543, 0.987303),(-0.059567, 0.029451, 0.112788),(0.086819, 0.086109, -0.007533, 0.992467),(-0.1, 0.0, 0.1),(0.169612, -0.173628, 0.970096),(0.057969, -0.090868, 0.785036),
(-0.060574, 0.025483, -0.178472),(0.131773, 0.085504, 0.029128, 0.987156),(-0.059832, 0.029575, 0.113351),(0.087076, 0.086377, -0.007579, 0.992421),(-0.1, 0.0, 0.1),(0.170125, -0.174141, 0.969914),(0.058011, -0.091050, 0.785195),
(-0.061102, 0.026441, -0.176737),(0.132568, 0.087045, 0.032115, 0.986822),(-0.060355, 0.030065, 0.114960),(0.087625, 0.087454, -0.007723, 0.992277),(-0.1, 0.0, 0.1),(0.172204, -0.175246, 0.969348),(0.058756, -0.091151, 0.785446),
(-0.061049, 0.027155, -0.175545),(0.133109, 0.086719, 0.034861, 0.986685),(-0.060568, 0.030563, 0.116133),(0.087935, 0.088091, -0.007807, 0.992193),(-0.1, 0.0, 0.1),(0.173433, -0.175873, 0.969015),(0.059206, -0.090896, 0.785339),
(-0.061076, 0.027962, -0.174025),(0.133233, 0.086367, 0.037334, 0.986608),(-0.060717, 0.031100, 0.117272),(0.088162, 0.088504, -0.007865, 0.992135),(-0.1, 0.0, 0.1),(0.174229, -0.176330, 0.968789),(0.059368, -0.090434, 0.784997),
(-0.061426, 0.028757, -0.172418),(0.133441, 0.085597, 0.039035, 0.986582),(-0.060848, 0.031728, 0.118519),(0.088348, 0.088666, -0.007896, 0.992104),(-0.1, 0.0, 0.1),(0.174536, -0.176701, 0.968666),(0.059126, -0.089735, 0.784370),
(-0.061491, 0.029328, -0.170625),(0.133973, 0.084319, 0.041670, 0.986512),(-0.060993, 0.032430, 0.119923),(0.088552, 0.088498, -0.007899, 0.992101),(-0.1, 0.0, 0.1),(0.174199, -0.177103, 0.968653),(0.058344, -0.088895, 0.783506),
(-0.061358, 0.029687, -0.168789),(0.134971, 0.083528, 0.044069, 0.986339),(-0.061121, 0.033052, 0.121311),(0.088837, 0.088176, -0.007896, 0.992104),(-0.1, 0.0, 0.1),(0.173556, -0.177663, 0.968666),(0.057484, -0.088359, 0.783278),
(-0.061089, 0.029427, -0.167379),(0.137527, 0.083221, 0.044595, 0.985988),(-0.061226, 0.033575, 0.122773),(0.089474, 0.087798, -0.007918, 0.992080),(-0.1, 0.0, 0.1),(0.172789, -0.178920, 0.968572),(0.056570, -0.088401, 0.783080),
(-0.061091, 0.028800, -0.166543),(0.142617, 0.085605, 0.043823, 0.985095),(-0.061302, 0.033893, 0.124164),(0.090948, 0.087917, -0.008061, 0.991935),(-0.1, 0.0, 0.1),(0.172949, -0.181846, 0.967998),(0.056603, -0.090078, 0.784081),
(-0.061535, 0.028789, -0.166458),(0.148244, 0.088619, 0.045852, 0.983905),(-0.061356, 0.034033, 0.125308),(0.093026, 0.088607, -0.008312, 0.991678),(-0.1, 0.0, 0.1),(0.174193, -0.185977, 0.966990),(0.057828, -0.093213, 0.786924),
(-0.061671, 0.028867, -0.166161),(0.150457, 0.088979, 0.049896, 0.983339),(-0.061385, 0.034036, 0.126265),(0.095395, 0.089583, -0.008620, 0.991363),(-0.1, 0.0, 0.1),(0.175973, -0.190686, 0.965750),(0.059654, -0.097123, 0.790538),
(-0.061818, 0.028553, -0.165974),(0.149883, 0.085933, 0.051839, 0.983597),(-0.061423, 0.033921, 0.127063),(0.097423, 0.090136, -0.008860, 0.991113),(-0.1, 0.0, 0.1),(0.176944, -0.194711, 0.964769),(0.060835, -0.100613, 0.793660),
(-0.061661, 0.027863, -0.165555),(0.146952, 0.082892, 0.049217, 0.984435),(-0.061490, 0.033702, 0.127714),(0.098829, 0.090084, -0.008984, 0.990978),(-0.1, 0.0, 0.1),(0.176767, -0.197493, 0.964235),(0.062147, -0.104431, 0.802134),
(-0.061193, 0.026581, -0.165743),(0.148902, 0.083041, 0.047952, 0.984192),(-0.061542, 0.033372, 0.128221),(0.099984, 0.089687, -0.009050, 0.990897),(-0.1, 0.0, 0.1),(0.175931, -0.199772, 0.963919),(0.063604, -0.108732, 0.813888),
(-0.061543, 0.026688, -0.166418),(0.153060, 0.083296, 0.047228, 0.983567),(-0.061561, 0.032934, 0.128514),(0.101499, 0.089251, -0.009143, 0.990782),(-0.1, 0.0, 0.1),(0.175001, -0.202759, 0.963464),(0.066029, -0.114894, 0.830959),
