(-0.036735, 0.028774, -0.203568),(0.089946, 0.046053, 0.002812, 0.994877),(-0.036261, 0.034872, 0.090489),(0.045469, 0.047661, -0.002172, 0.997826),(0.0, 0.0, 0.1),(0.094917, -0.090947, 0.991322),(-0.018824, 0.018164, 0.272605),
(-0.036870, 0.028624, -0.203733),(0.090095, 0.045934, 0.002920, 0.994869),(-0.036290, 0.034759, 0.090523),(0.045907, 0.047492, -0.002185, 0.997814),(0.0, 0.0, 0.1),(0.094576, -0.091822, 0.991274),(-0.018918, 0.017894, 0.272594),
(-0.037009, 0.028551, -0.203913),(0.090246, 0.045581, 0.003511, 0.994870),(-0.036329, 0.034644, 0.090536),(0.046331, 0.047312, -0.002197, 0.997803),(0.0, 0.0, 0.1),(0.094213, -0.092665, 0.991230),(-0.019026, 0.017625, 0.272581),
(-0.037172, 0.028658, -0.204033),(0.089835, 0.045122, 0.003139, 0.994929),(-0.036387, 0.034525, 0.090527),(0.046717, 0.047103, -0.002205, 0.997795),(0.0, 0.0, 0.1),(0.093793, -0.093436, 0.991198),(-0.019161, 0.017365, 0.272565),
(-0.037323, 0.028639, -0.204144),(0.089475, 0.044906, 0.003431, 0.994970),(-0.036462, 0.034422, 0.090494),(0.047024, 0.046870, -0.002209, 0.997791),(0.0, 0.0, 0.1),(0.093325, -0.094046, 0.991184),(-0.019321, 0.017148, 0.272545),
(-0.037451, 0.028928, -0.204189),(0.088817, 0.044717, 0.003479, 0.995038),(-0.036552, 0.034342, 0.090443),(0.047236, 0.046628, -0.002207, 0.997793),(0.0, 0.0, 0.1),(0.092841, -0.094469, 0.991189),(-0.019497, 0.016988, 0.272524),
(-0.037470, 0.028966, -0.204140),(0.088403, 0.044911, 0.003736, 0.995065),(-0.036684, 0.034261, 0.090368),(0.047431, 0.046312, -0.002201, 0.997798),(0.0, 0.0, 0.1),(0.092212, -0.094857, 0.991211),(-0.019741, 0.016831, 0.272495),
(-0.037494, 0.029062, -0.203987),(0.087846, 0.045184, 0.003957, 0.995101),(-0.036772, 0.034239, 0.090324),(0.047462, 0.046147, -0.002195, 0.997804),(0.0, 0.0, 0.1),(0.091883, -0.094919, 0.991236),(-0.019888, 0.016797, 0.272477),
(-0.037513, 0.029143, -0.203947),(0.087924, 0.045449, 0.003815, 0.995083),(-0.036857, 0.034239, 0.090295),(0.047441, 0.046032, -0.002189, 0.997810),(0.0, 0.0, 0.1),(0.091656, -0.094875, 0.991261),(-0.020013, 0.016804, 0.272462),
(-0.037523, 0.029260, -0.203728),(0.087778, 0.045720, 0.003919, 0.995083),(-0.036930, 0.034252, 0.090284),(0.047392, 0.045963, -0.002183, 0.997816),(0.0, 0.0, 0.1),(0.091519, -0.094778, 0.991283),(-0.020112, 0.016835, 0.272450),
(-0.037426, 0.029231, -0.203562),(0.087926, 0.045735, 0.003887, 0.995069),(-0.036989, 0.034276, 0.090290),(0.047337, 0.045926, -0.002179, 0.997820),(0.0, 0.0, 0.1),(0.091445, -0.094668, 0.991300),(-0.020186, 0.016880, 0.272442),
(-0.037361, 0.029280, -0.203391),(0.088312, 0.045898, 0.003503, 0.995029),(-0.037032, 0.034304, 0.090318),(0.047307, 0.045917, -0.002177, 0.997822),(0.0, 0.0, 0.1),(0.091428, -0.094608, 0.991307),(-0.020235, 0.016924, 0.272436),
(-0.037320, 0.029393, -0.203348),(0.088501, 0.045990, 0.003342, 0.995008),(-0.037060, 0.034333, 0.090360),(0.047304, 0.045929, -0.002177, 0.997822),(0.0, 0.0, 0.1),(0.091453, -0.094603, 0.991306),(-0.020263, 0.016958, 0.272432),
(-0.037237, 0.029411, -0.203192),(0.088415, 0.046291, 0.003380, 0.995002),(-0.037073, 0.034364, 0.090414),(0.047314, 0.045967, -0.002180, 0.997820),(0.0, 0.0, 0.1),(0.091528, -0.094622, 0.991297),(-0.020267, 0.016990, 0.272432),
(-0.037167, 0.029371, -0.203140),(0.088635, 0.046680, 0.003598, 0.994963),(-0.037072, 0.034394, 0.090476),(0.047336, 0.046035, -0.002184, 0.997815),(0.0, 0.0, 0.1),(0.091662, -0.094665, 0.991280),(-0.020247, 0.017017, 0.272434),
(-0.037127, 0.029357, -0.203126),(0.088967, 0.046872, 0.003363, 0.994925),(-0.037065, 0.034416, 0.090534),(0.047372, 0.046118, -0.002190, 0.997810),(0.0, 0.0, 0.1),(0.091827, -0.094739, 0.991258),(-0.020214, 0.017030, 0.272438),
