(-0.046264, 0.036671, -0.178273),(0.104032, 0.082846, 0.002776, 0.991114),(-0.046571, 0.042265, 0.116802),(0.063732, 0.082489, -0.005286, 0.994538),(0.0, 0.0, 0.1),(0.163403, -0.127640, 0.978268),(0.064565, -0.044547, 0.782152),
(-0.046197, 0.036619, -0.178440),(0.104163, 0.082514, 0.002499, 0.991128),(-0.046518, 0.042272, 0.116767),(0.063699, 0.082535, -0.005286, 0.994536),(0.0, 0.0, 0.1),(0.163495, -0.127575, 0.978261),(0.064690, -0.044504, 0.782174),
(-0.046118, 0.036657, -0.178447),(0.104057, 0.082312, 0.002194, 0.991157),(-0.046462, 0.042280, 0.116726),(0.063651, 0.082572, -0.005285, 0.994536),(0.0, 0.0, 0.1),(0.163569, -0.127479, 0.978261),(0.064806, -0.044437, 0.782192),
(-0.045973, 0.036675, -0.178416),(0.103933, 0.082114, 0.002120, 0.991187),(-0.046403, 0.042290, 0.116684),(0.063595, 0.082596, -0.005282, 0.994538),(0.0, 0.0, 0.1),(0.163618, -0.127367, 0.978267),(0.064908, -0.044359, 0.782206),
(-0.045855, 0.036667, -0.178388),(0.104027, 0.082149, 0.001812, 0.991174),(-0.046344, 0.042299, 0.116643),(0.063540, 0.082614, -0.005278, 0.994540),(0.0, 0.0, 0.1),(0.163654, -0.127258, 0.978275),(0.064999, -0.044282, 0.782218),
(-0.045758, 0.036683, -0.178352),(0.104272, 0.082565, 0.001741, 0.991114),(-0.046284, 0.042307, 0.116607),(0.063493, 0.082637, -0.005276, 0.994541),(0.0, 0.0, 0.1),(0.163702, -0.127165, 0.978280),(0.065109, -0.044224, 0.782289),
(-0.045711, 0.036740, -0.178246),(0.104367, 0.082803, 0.001727, 0.991084),(-0.046223, 0.042315, 0.116576),(0.063456, 0.082669, -0.005275, 0.994541),(0.0, 0.0, 0.1),(0.163767, -0.127092, 0.978278),(0.065223, -0.044172, 0.782308),
(-0.045651, 0.036810, -0.178197),(0.104382, 0.082847, 0.001712, 0.991079),(-0.046161, 0.042324, 0.116551),(0.063424, 0.082708, -0.005274, 0.994540),(0.0, 0.0, 0.1),(0.163843, -0.127029, 0.978274),(0.065345, -0.044127, 0.782329),
(-0.045700, 0.036620, -0.178122),(0.104341, 0.082751, 0.000857, 0.991093),(-0.046099, 0.042331, 0.116534),(0.063399, 0.082747, -0.005275, 0.994538),(0.0, 0.0, 0.1),(0.163922, -0.126978, 0.978267),(0.065467, -0.044091, 0.782351),
(-0.045656, 0.036512, -0.178027),(0.104969, 0.082997, 0.001000, 0.991006),(-0.046040, 0.042337, 0.116523),(0.063389, 0.082790, -0.005277, 0.994535),(0.0, 0.0, 0.1),(0.164005, -0.126959, 0.978256),(0.065591, -0.044078, 0.782375),
(-0.045686, 0.036640, -0.177960),(0.105425, 0.083347, 0.001374, 0.990927),(-0.045983, 0.042338, 0.116519),(0.063405, 0.082844, -0.005282, 0.994529),(0.0, 0.0, 0.1),(0.164112, -0.126991, 0.978233),(0.065729, -0.044105, 0.782405),
(-0.045864, 0.036493, -0.178015),(0.105460, 0.083391, 0.001591, 0.990920),(-0.045933, 0.042335, 0.116518),(0.063433, 0.082906, -0.005288, 0.994523),(0.0, 0.0, 0.1),(0.164233, -0.127047, 0.978206),(0.065869, -0.044153, 0.782437),
(-0.046085, 0.036433, -0.178072),(0.105887, 0.083004, 0.001862, 0.990906),(-0.045893, 0.042328, 0.116520),(0.063476, 0.082961, -0.005295, 0.994515),(0.0, 0.0, 0.1),(0.164339, -0.127133, 0.978177),(0.065990, -0.044225, 0.782468),
(-0.046145, 0.036596, -0.178029),(0.105789, 0.082413, 0.002463, 0.990965),(-0.045863, 0.042320, 0.116521),(0.063524, 0.082997, -0.005301, 0.994509),(0.0, 0.0, 0.1),(0.164408, -0.127230, 0.978153),(0.066074, -0.044303, 0.782491),
(-0.046157, 0.036654, -0.178003),(0.105083, 0.082068, 0.002543, 0.991068),(-0.045844, 0.042313, 0.116524),(0.063557, 0.083011, -0.005305, 0.994506),(0.0, 0.0, 0.1),(0.164435, -0.127297, 0.978140),(0.066113, -0.044359, 0.782504),
(-0.046217, 0.036654, -0.177951),(0.105057, 0.082339, 0.002684, 0.991048),(-0.045833, 0.042309, 0.116529),(0.063578, 0.083017, -0.005307, 0.994504),(0.0, 0.0, 0.1),(0.164446, -0.127338, 0.978132),(0.066133, -0.044392, 0.782510),
(-0.046375, 0.036721, -0.177921),(0.104550, 0.082579, 0.002847, 0.991081),(-0.045831, 0.042310, 0.116534),(0.063579, 0.083024, -0.005308, 0.994503),(0.0, 0.0, 0.1),(0.164460, -0.127340, 0.978130),(0.066144, -0.044392, 0.782512),
(-0.046584, 0.036700, -0.177878),(0.104345, 0.082394, 0.003428, 0.991116),(-0.045836, 0.042314, 0.116540),(0.063565, 0.083028, -0.005307, 0.994504),(0.0, 0.0, 0.1),(0.164468, -0.127312, 0.978132),(0.066144, -0.044367, 0.782511),
(-0.046859, 0.036740, -0.178183),(0.104964, 0.081804, 0.004490, 0.991096),(-0.045849, 0.042322, 0.116543),(0.063556, 0.083016, -0.005305, 0.994505),(0.0, 0.0, 0.1),(0.164446, -0.127295, 0.978138),(0.066113, -0.044346, 0.782502),
(-0.047022, 0.037051, -0.178838),(0.105883, 0.080357, 0.005767, 0.991110),(-0.045880, 0.042336, 0.116531),(0.063571, 0.082959, -0.005303, 0.994509),(0.0, 0.0, 0.1),(0.164332, -0.127323, 0.978153),(0.066001, -0.044348, 0.782480),
(-0.047012, 0.037211, -0.179004),(0.103661, 0.079710, 0.006028, 0.991395),(-0.045907, 0.042347, 0.116513),(0.063557, 0.082894, -0.005298, 0.994516),(0.0, 0.0, 0.1),(0.164205, -0.127295, 0.978178),(0.065883, -0.044315, 0.782453),
(-0.046938, 0.036690, -0.179312),(0.102171, 0.079920, 0.006158, 0.991532),(-0.045938, 0.042358, 0.116481),(0.063498, 0.082813, -0.005287, 0.994526),(0.0, 0.0, 0.1),(0.164048, -0.127176, 0.978220),(0.065740, -0.044218, 0.782417),
(-0.046824, 0.037074, -0.179564),(0.101877, 0.080350, 0.006324, 0.991527),(-0.045972, 0.042372, 0.116430),(0.063396, 0.082726, -0.005273, 0.994540),(0.0, 0.0, 0.1),(0.163880, -0.126972, 0.978275),(0.065587, -0.044063, 0.782373),
(-0.046755, 0.037748, -0.179473),(0.099317, 0.080651, 0.006261, 0.991762),(-0.046006, 0.042393, 0.116362),(0.063227, 0.082636, -0.005253, 0.994558),(0.0, 0.0, 0.1),(0.163709, -0.126634, 0.978347),(0.065430, -0.043807, 0.782320),
(-0.046699, 0.037150, -0.179860),(0.099858, 0.080606, 0.006313, 0.991711),(-0.046037, 0.042427, 0.116274),(0.062983, 0.082542, -0.005227, 0.994582),(0.0, 0.0, 0.1),(0.163531, -0.126146, 0.978440),(0.065272, -0.043435, 0.782257),
(-0.046534, 0.037209, -0.180060),(0.099916, 0.080252, 0.005840, 0.991737),(-0.046062, 0.042470, 0.116170),(0.062702, 0.082438, -0.005197, 0.994608),(0.0, 0.0, 0.1),(0.163336, -0.125585, 0.978545),(0.065108, -0.043006, 0.782189),
(-0.046371, 0.037203, -0.180334),(0.101145, 0.080119, 0.004759, 0.991629),(-0.046078, 0.042515, 0.116048),(0.062428, 0.082324, -0.005167, 0.994635),(0.0, 0.0, 0.1),(0.163120, -0.125038, 0.978651),(0.064942, -0.042586, 0.782121),
(-0.046199, 0.037432, -0.180371),(0.101040, 0.080477, 0.004011, 0.991614),(-0.046080, 0.042557, 0.115915),(0.062182, 0.082216, -0.005140, 0.994660),(0.0, 0.0, 0.1),(0.162916, -0.124545, 0.978748),(0.064802, -0.042210, 0.782061),
(-0.046064, 0.037435, -0.180362),(0.100015, 0.081307, 0.003900, 0.991651),(-0.046071, 0.042598, 0.115778),(0.061929, 0.082135, -0.005114, 0.994682),(0.0, 0.0, 0.1),(0.162763, -0.124040, 0.978837),(0.064711, -0.041829, 0.782011),
(-0.046199, 0.037479, -0.180402),(0.099558, 0.081728, 0.003578, 0.991663),(-0.046052, 0.042641, 0.115637),(0.061652, 0.082092, -0.005088, 0.994703),(0.0, 0.0, 0.1),(0.162687, -0.123486, 0.978920),(0.064686, -0.041414, 0.781972),
(-0.046310, 0.037436, -0.180372),(0.099337, 0.081686, 0.003339, 0.991690),(-0.046029, 0.042690, 0.115500),(0.061351, 0.082072, -0.005062, 0.994723),(0.0, 0.0, 0.1),(0.162657, -0.122886, 0.979000),(0.064697, -0.040963, 0.781937),
(-0.046374, 0.037653, -0.180056),(0.098844, 0.081270, 0.003327, 0.991773),(-0.046007, 0.042743, 0.115372),(0.061039, 0.082052, -0.005035, 0.994744),(0.0, 0.0, 0.1),(0.162628, -0.122264, 0.979083),(0.064704, -0.040490, 0.781899),
(-0.046396, 0.037746, -0.179892),(0.099581, 0.080798, 0.003388, 0.991738),(-0.045992, 0.042805, 0.115262),(0.060738, 0.082016, -0.005008, 0.994766),(0.0, 0.0, 0.1),(0.162566, -0.121662, 0.979168),(0.064678, -0.040019, 0.781855),
(-0.046404, 0.037939, -0.179615),(0.099539, 0.080573, 0.002739, 0.991762),(-0.045985, 0.042873, 0.115180),(0.060464, 0.081962, -0.004982, 0.994787),(0.0, 0.0, 0.1),(0.162466, -0.121114, 0.979253),(0.064613, -0.039575, 0.781806),
(-0.046336, 0.037614, -0.179268),(0.100385, 0.081128, 0.002900, 0.991631),(-0.045983, 0.042940, 0.115127),(0.060239, 0.081915, -0.004960, 0.994805),(0.0, 0.0, 0.1),(0.162381, -0.120664, 0.979323),(0.064551, -0.039197, 0.781762),
(-0.046359, 0.037409, -0.179043),(0.101307, 0.081830, 0.003456, 0.991478),(-0.045981, 0.042995, 0.115108),(0.060093, 0.081905, -0.004948, 0.994815),(0.0, 0.0, 0.1),(0.162366, -0.120374, 0.979361),(0.064537, -0.038941, 0.781738),
(-0.046414, 0.037025, -0.178927),(0.102330, 0.082158, 0.003703, 0.991345),(-0.045980, 0.043022, 0.115120),(0.060048, 0.081936, -0.004946, 0.994815),(0.0, 0.0, 0.1),(0.162428, -0.120284, 0.979361),(0.064579, -0.038851, 0.781739),
(-0.046550, 0.036818, -0.178890),(0.103786, 0.082094, 0.003660, 0.991199),(-0.045982, 0.043023, 0.115151),(0.060103, 0.081985, -0.004953, 0.994807),(0.0, 0.0, 0.1),(0.162523, -0.120395, 0.979332),(0.064643, -0.038927, 0.781758),
(-0.046554, 0.036905, -0.178759),(0.104942, 0.081825, 0.004123, 0.991098),(-0.045988, 0.042996, 0.115195),(0.060271, 0.082034, -0.004970, 0.994793),(0.0, 0.0, 0.1),(0.162614, -0.120730, 0.979276),(0.064704, -0.039186, 0.781792),
